"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Plank",,"",0,"normal",,0,,39,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Lat Pulldown (Cavo)",,"",0,"normal",40,7,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Lat Pulldown (Cavo)",,"",1,"normal",35,8,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Lat Pulldown (Cavo)",,"",2,"normal",35,8,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Lat Pulldown (Cavo)",,"",3,"normal",35,8,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Rematore Manubrio",,"",0,"normal",14,6,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Rematore Manubrio",,"",1,"normal",14,6,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Rematore Manubrio",,"",2,"normal",14,6,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Aperture Laterali (Manubrio)",,"",0,"normal",4,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Aperture Laterali (Manubrio)",,"",1,"normal",4,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Aperture Laterali (Manubrio)",,"",2,"normal",4,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Aperture Laterali (Manubrio)",,"",3,"normal",4,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Curl Bicipiti (Manubrio)",,"",0,"normal",7,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Curl Bicipiti (Manubrio)",,"",1,"normal",7,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Curl Bicipiti (Manubrio)",,"",2,"normal",7,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Estensione Tricipiti (Manubrio)",,"",0,"normal",10,8,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Estensione Tricipiti (Manubrio)",,"",1,"normal",8,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Estensione Tricipiti (Manubrio)",,"",2,"normal",10,8,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Estensione Tricipiti (Manubrio)",,"",3,"normal",10,8,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Cable Crunch",,"",0,"normal",15,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Cable Crunch",,"",1,"normal",15,10,,0,
"Giorno B","18 ago 2026, 12:27","18 ago 2026, 13:30","","Cable Crunch",,"",2,"normal",15,10,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Ponte Glutei",,"",0,"normal",,25,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Plank",,"",0,"normal",,0,,73,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Stacco da Terra Rumeno (Bilanciere)",,"",0,"normal",50,8,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Stacco da Terra Rumeno (Bilanciere)",,"",1,"normal",50,8,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Stacco da Terra Rumeno (Bilanciere)",,"",2,"normal",50,8,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Stacco da Terra Rumeno (Bilanciere)",,"",3,"normal",50,8,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Lento in Avanti in Piedi (Bilanciere)",,"",0,"normal",17.5,8,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Lento in Avanti in Piedi (Bilanciere)",,"",1,"normal",17.5,8,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Lento in Avanti in Piedi (Bilanciere)",,"",2,"normal",17.5,8,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Lento in Avanti in Piedi (Bilanciere)",,"",3,"normal",17.5,7,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Step Up",,"",0,"normal",,12,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Step Up",,"",1,"normal",,12,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Step Up",,"",2,"normal",,12,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Pushdown Tricipiti",,"",0,"normal",7.5,12,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Pushdown Tricipiti",,"",1,"normal",7.5,12,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Pushdown Tricipiti",,"",2,"normal",7.5,12,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Estensioni Glutei al Cavo",,"",0,"normal",7.5,10,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Estensioni Glutei al Cavo",,"",1,"normal",7.5,10,,0,
"Giorno A","17 ago 2026, 18:32","17 ago 2026, 20:06","","Estensioni Glutei al Cavo",,"",2,"normal",7.5,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Ponte Glutei",,"",0,"normal",,20,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Plank",,"",0,"normal",,0,,65,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Hip Thrust (macchina)",,"",0,"normal",45,6,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Hip Thrust (macchina)",,"",1,"normal",45,6,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Hip Thrust (macchina)",,"",2,"normal",45,6,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Hip Thrust (macchina)",,"",3,"normal",45,6,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",0,"normal",22,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",1,"normal",22,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",2,"normal",22,28,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Affondi (Manubrio)",,"",0,"normal",8,9,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Affondi (Manubrio)",,"",1,"normal",8,9,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Affondi (Manubrio)",,"",2,"normal",8,9,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Estensione Dorso (Ipertensione con Peso)",,"",0,"normal",10,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Estensione Dorso (Ipertensione con Peso)",,"",1,"normal",10,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Estensione Dorso (Ipertensione con Peso)",,"",2,"normal",10,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Estensioni Glutei al Cavo",,"",0,"normal",10,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Estensioni Glutei al Cavo",,"",1,"normal",10,10,,0,
"Giorno C","13 ago 2026, 18:30","13 ago 2026, 19:48","","Estensioni Glutei al Cavo",,"",2,"normal",10,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Plank",,"",0,"normal",,0,,60,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Lat Pulldown (Cavo)",,"",0,"normal",40,8,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Lat Pulldown (Cavo)",,"",1,"normal",40,6,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Lat Pulldown (Cavo)",,"",2,"normal",35,8,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Lat Pulldown (Cavo)",,"",3,"normal",35,8,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Rematore Manubrio",,"",0,"normal",14,6,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Rematore Manubrio",,"",1,"normal",14,6,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Rematore Manubrio",,"",2,"normal",14,6,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Aperture Laterali (Manubrio)",,"",0,"normal",4,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Aperture Laterali (Manubrio)",,"",1,"normal",4,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Aperture Laterali (Manubrio)",,"",2,"normal",4,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Aperture Laterali (Manubrio)",,"",3,"normal",4,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Curl Bicipiti (Manubrio)",,"",0,"normal",7,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Curl Bicipiti (Manubrio)",,"",1,"normal",7,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Curl Bicipiti (Manubrio)",,"",2,"normal",7,8,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Estensione Tricipiti (Manubrio)",,"",0,"normal",8,12,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Estensione Tricipiti (Manubrio)",,"",1,"normal",8,12,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Estensione Tricipiti (Manubrio)",,"",2,"normal",8,12,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Estensione Tricipiti (Manubrio)",,"",3,"normal",8,12,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Cable Crunch",,"",0,"normal",15,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Cable Crunch",,"",1,"normal",15,10,,0,
"Giorno B","12 ago 2026, 18:31","12 ago 2026, 19:29","","Cable Crunch",,"",2,"normal",15,10,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Ponte Glutei",,"",0,"normal",,25,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Plank",,"",0,"normal",,0,,54,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Stacco da Terra Rumeno (Bilanciere)",,"",0,"normal",50,7,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Stacco da Terra Rumeno (Bilanciere)",,"",1,"normal",50,7,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Stacco da Terra Rumeno (Bilanciere)",,"",2,"normal",50,7,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Stacco da Terra Rumeno (Bilanciere)",,"",3,"normal",50,7,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Lento in Avanti in Piedi (Bilanciere)",,"",0,"normal",15,8,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Lento in Avanti in Piedi (Bilanciere)",,"",1,"normal",15,8,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Lento in Avanti in Piedi (Bilanciere)",,"",2,"normal",15,8,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Lento in Avanti in Piedi (Bilanciere)",,"",3,"normal",15,8,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Step Up",,"",0,"normal",,11,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Step Up",,"",1,"normal",,11,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Step Up",,"",2,"normal",,11,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Pushdown Tricipiti",,"",0,"normal",7.5,11,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Pushdown Tricipiti",,"",1,"normal",7.5,11,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Pushdown Tricipiti",,"",2,"normal",7.5,11,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Estensioni Glutei al Cavo",,"",0,"normal",7.5,10,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Estensioni Glutei al Cavo",,"",1,"normal",7.5,10,,0,
"Giorno A","11 ago 2026, 18:33","11 ago 2026, 20:24","","Estensioni Glutei al Cavo",,"",2,"normal",7.5,10,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Ponte Glutei",,"",0,"normal",,20,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Plank",,"",0,"normal",,0,,70,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Hip Thrust (macchina)",,"",0,"normal",45,6,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Hip Thrust (macchina)",,"",1,"normal",45,6,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Hip Thrust (macchina)",,"",2,"normal",45,6,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Hip Thrust (macchina)",,"",3,"normal",45,6,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",0,"normal",22,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",1,"normal",22,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",2,"normal",22,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Affondi (Manubrio)",,"",0,"normal",8,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Affondi (Manubrio)",,"",1,"normal",8,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Affondi (Manubrio)",,"",2,"normal",8,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Estensione Dorso (Ipertensione con Peso)",,"",0,"normal",10,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Estensione Dorso (Ipertensione con Peso)",,"",1,"normal",10,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Estensione Dorso (Ipertensione con Peso)",,"",2,"normal",10,9,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Estensioni Glutei al Cavo",,"",0,"normal",10,10,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Estensioni Glutei al Cavo",,"",1,"normal",10,10,,0,
"Giorno C","23 lug 2026, 18:40","23 lug 2026, 19:56","","Estensioni Glutei al Cavo",,"",2,"normal",10,10,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Plank",,"",0,"normal",,0,,67,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Lat Pulldown (Cavo)",,"",0,"normal",40,7,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Lat Pulldown (Cavo)",,"",1,"normal",40,7,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Lat Pulldown (Cavo)",,"",2,"normal",35,7,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Lat Pulldown (Cavo)",,"",3,"normal",35,7,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Rematore Manubrio",,"",0,"normal",14,6,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Rematore Manubrio",,"",1,"normal",14,6,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Rematore Manubrio",,"",2,"normal",14,6,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Aperture Laterali (Manubrio)",,"",0,"normal",4,10,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Aperture Laterali (Manubrio)",,"",1,"normal",4,10,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Aperture Laterali (Manubrio)",,"",2,"normal",4,10,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Aperture Laterali (Manubrio)",,"",3,"normal",4,10,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Curl Bicipiti (Manubrio)",,"",0,"normal",7,9,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Curl Bicipiti (Manubrio)",,"",1,"normal",7,9,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Curl Bicipiti (Manubrio)",,"",2,"normal",7,9,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Estensione Tricipiti (Manubrio)",,"",0,"normal",8,12,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Estensione Tricipiti (Manubrio)",,"",1,"normal",8,12,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Estensione Tricipiti (Manubrio)",,"",2,"normal",8,12,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Estensione Tricipiti (Manubrio)",,"",3,"normal",8,12,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Cable Crunch",,"",0,"normal",15,9,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Cable Crunch",,"",1,"normal",15,9,,0,
"Giorno B","21 lug 2026, 18:32","21 lug 2026, 19:37","","Cable Crunch",,"",2,"normal",15,9,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Ponte Glutei",,"",0,"normal",,25,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Plank",,"",0,"normal",,0,,73,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Stacco da Terra Rumeno (Bilanciere)",,"",0,"normal",50,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Stacco da Terra Rumeno (Bilanciere)",,"",1,"normal",50,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Stacco da Terra Rumeno (Bilanciere)",,"",2,"normal",50,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Stacco da Terra Rumeno (Bilanciere)",,"",3,"normal",50,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Lento in Avanti in Piedi (Bilanciere)",,"",0,"normal",15,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Lento in Avanti in Piedi (Bilanciere)",,"",1,"normal",17.5,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Lento in Avanti in Piedi (Bilanciere)",,"",2,"normal",17.5,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Lento in Avanti in Piedi (Bilanciere)",,"",3,"normal",17.5,7,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Step Up",,"",0,"normal",,8,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Step Up",,"",1,"normal",,8,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Step Up",,"",2,"normal",,8,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Pushdown Tricipiti",,"",0,"normal",7.5,11,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Pushdown Tricipiti",,"",1,"normal",7.5,11,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Pushdown Tricipiti",,"",2,"normal",7.5,11,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Estensioni Glutei al Cavo",,"",0,"normal",7.5,9,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Estensioni Glutei al Cavo",,"",1,"normal",7.5,9,,0,
"Giorno A","20 lug 2026, 19:02","20 lug 2026, 20:43","","Estensioni Glutei al Cavo",,"",2,"normal",7.5,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Ponte Glutei",,"",0,"normal",,25,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Plank",,"",0,"normal",,0,,67,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Hip Thrust (macchina)",,"",0,"normal",40,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Hip Thrust (macchina)",,"",1,"normal",40,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Hip Thrust (macchina)",,"",2,"normal",40,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Hip Thrust (macchina)",,"",3,"normal",40,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",0,"normal",22,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",1,"normal",22,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Stacco Rumeno a Gamba Singola (Manubrio)",,"",2,"normal",22,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Affondi (Manubrio)",,"",0,"normal",8,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Affondi (Manubrio)",,"",1,"normal",8,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Affondi (Manubrio)",,"",2,"normal",8,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Estensione Dorso (Ipertensione con Peso)",,"",0,"normal",10,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Estensione Dorso (Ipertensione con Peso)",,"",1,"normal",10,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Estensione Dorso (Ipertensione con Peso)",,"",2,"normal",10,9,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Estensioni Glutei al Cavo",,"",0,"normal",10,10,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Estensioni Glutei al Cavo",,"",1,"normal",10,10,,0,
"Giorno C","15 lug 2026, 18:43","15 lug 2026, 19:56","","Estensioni Glutei al Cavo",,"",2,"normal",10,10,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Plank",,"",0,"normal",,0,,67,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Lat Pulldown (Cavo)",,"",0,"normal",40,7,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Lat Pulldown (Cavo)",,"",1,"normal",40,7,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Lat Pulldown (Cavo)",,"",2,"normal",40,6,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Lat Pulldown (Cavo)",,"",3,"normal",35,7,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Rematore Manubrio",,"",0,"normal",12,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Rematore Manubrio",,"",1,"normal",12,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Rematore Manubrio",,"",2,"normal",12,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Aperture Laterali (Manubrio)",,"",0,"normal",4,10,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Aperture Laterali (Manubrio)",,"",1,"normal",4,10,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Aperture Laterali (Manubrio)",,"",2,"normal",4,10,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Aperture Laterali (Manubrio)",,"",3,"normal",4,10,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Curl Bicipiti (Manubrio)",,"",0,"normal",7,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Curl Bicipiti (Manubrio)",,"",1,"normal",7,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Curl Bicipiti (Manubrio)",,"",2,"normal",7,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Estensione Tricipiti (Manubrio)",,"",0,"normal",8,11,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Estensione Tricipiti (Manubrio)",,"",1,"normal",8,11,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Estensione Tricipiti (Manubrio)",,"",2,"normal",8,11,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Estensione Tricipiti (Manubrio)",,"",3,"normal",8,11,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Cable Crunch",,"",0,"normal",15,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Cable Crunch",,"",1,"normal",15,9,,0,
"Giorno B","14 lug 2026, 18:51","14 lug 2026, 19:56","","Cable Crunch",,"",2,"normal",15,9,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Ponte Glutei",,"",0,"normal",,25,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Plank",,"",0,"normal",,0,,65,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Stacco da Terra Rumeno (Bilanciere)",,"",0,"normal",50,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Stacco da Terra Rumeno (Bilanciere)",,"",1,"normal",50,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Stacco da Terra Rumeno (Bilanciere)",,"",2,"normal",50,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Stacco da Terra Rumeno (Bilanciere)",,"",3,"normal",50,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Lento in Avanti in Piedi (Bilanciere)",,"",0,"normal",15,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Lento in Avanti in Piedi (Bilanciere)",,"",1,"normal",17.5,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Lento in Avanti in Piedi (Bilanciere)",,"",2,"normal",17.5,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Lento in Avanti in Piedi (Bilanciere)",,"",3,"normal",17.5,7,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Step Up",,"",0,"normal",,8,,0,
"Giorno A","13 lug 2026, 18:42","13 lug 2026, 19:47","","Step Up",,"",1,"normal",,8,,0,
